Customer_ID,Age,Gender,Income,Spending_Score,Education_Level,Marital_Status,Purchase_Amount,Num_Transactions,Product_Category,Loyalty_Score,Customer_Tenure
4177,49,Male,82853,77,Bachelor's,Divorced,4652.57,43,Electronics,74,1
4178,67,Female,116910,45,High School,Single,4414.85,48,Furniture,40,10
4179,31,Female,74337,38,High School,Single,4317.75,3,Clothing,76,10
4180,67,Female,43263,30,Master's,Married,1315.63,26,Groceries,58,5
4181,45,Male,64763,13,Master's,Married,3119.19,8,Electronics,89,5
4182,63,Female,106868,15,Master's,Married,2329.32,7,Beauty,51,8
4183,69,Female,107824,83,Bachelor's,Divorced,3443.5,25,Furniture,19,10
4184,41,Male,79922,38,High School,Divorced,4028.47,20,Clothing,31,1
4185,32,Female,92973,96,High School,Single,1688.0,46,Groceries,77,2
4186,39,Male,35408,99,High School,Married,325.86,14,Beauty,10,7
4187,47,Male,52562,84,High School,Divorced,697.94,24,Groceries,13,5
4188,21,Male,96015,84,Master's,Divorced,4254.37,37,Furniture,86,6
4189,30,Male,45171,77,Bachelor's,Single,3561.87,37,Clothing,22,1
4190,40,Male,26831,90,PhD,Married,4671.84,4,Groceries,12,4
4191,25,Male,118114,48,Bachelor's,Divorced,4038.33,33,Beauty,42,2
4192,35,Male,38745,81,High School,Divorced,1954.77,47,Furniture,27,9
4193,29,Female,84333,94,Bachelor's,Married,2708.7,20,Beauty,26,6
4194,48,Female,80564,4,High School,Married,2711.57,36,Furniture,87,12
4195,31,Male,79162,8,PhD,Divorced,583.08,4,Electronics,23,7
4196,51,Female,20156,73,PhD,Married,2558.65,17,Clothing,91,2
4197,35,Female,47879,86,Bachelor's,Married,712.22,42,Clothing,66,12
4198,51,Female,103150,12,High School,Divorced,1686.9,1,Furniture,13,9
4199,28,Male,116427,19,PhD,Divorced,4811.3,46,Electronics,20,12
4200,58,Female,43963,97,Master's,Divorced,1059.39,8,Clothing,2,13
4201,29,Male,53957,64,High School,Single,1462.15,28,Furniture,86,9
4202,66,Male,99630,4,Bachelor's,Married,1090.49,33,Furniture,49,9
4203,32,Male,27694,2,High School,Divorced,2914.17,23,Beauty,77,10
4204,48,Male,112061,64,Master's,Married,4331.01,3,Clothing,67,2
4205,66,Male,73752,71,Bachelor's,Divorced,3889.11,6,Groceries,34,6
4206,46,Male,118847,3,Master's,Married,4111.62,23,Clothing,2,2
4207,43,Male,78443,72,Master's,Single,873.33,7,Clothing,51,6
4208,35,Female,115443,9,Bachelor's,Married,3853.17,37,Clothing,88,3
4209,49,Female,100474,21,Bachelor's,Married,742.2,17,Beauty,72,14
4210,39,Male,75041,85,PhD,Single,1846.22,15,Groceries,66,1
4211,55,Female,75016,56,Bachelor's,Divorced,711.55,14,Electronics,25,11
4212,34,Female,66101,96,PhD,Married,4831.0,39,Furniture,57,12
4213,40,Male,116409,65,PhD,Married,1538.7,44,Groceries,39,9
4214,41,Female,100295,86,Master's,Married,1449.49,31,Beauty,87,7
4215,67,Male,44867,66,Bachelor's,Single,4680.01,42,Furniture,90,8
4216,25,Female,36996,62,High School,Divorced,4186.78,10,Beauty,84,4
4217,58,Male,76440,73,High School,Married,2356.78,35,Furniture,40,10
4218,23,Male,60446,59,PhD,Single,1453.1,43,Furniture,54,12
4219,22,Female,34720,79,PhD,Married,1569.09,19,Clothing,6,7
4220,61,Male,94458,80,High School,Married,1126.87,24,Groceries,32,13
4221,46,Female,26377,44,PhD,Divorced,2974.72,2,Clothing,48,8
4222,45,Male,110329,74,PhD,Divorced,683.9,40,Furniture,96,7
4223,28,Male,115647,9,High School,Divorced,721.52,8,Electronics,17,4
4224,18,Female,93042,80,Bachelor's,Married,938.61,48,Furniture,84,10
4225,60,Female,33882,12,PhD,Divorced,521.4,44,Groceries,38,5
4226,36,Female,118219,42,High School,Married,3476.08,37,Clothing,51,1
4227,26,Male,74848,85,Master's,Divorced,301.97,47,Groceries,24,13
4228,44,Female,44821,30,PhD,Married,684.33,15,Groceries,75,13
4229,51,Male,33181,27,Master's,Married,3333.55,24,Beauty,84,4
4230,61,Female,85939,58,PhD,Single,4380.46,43,Beauty,59,12
4231,21,Female,81104,77,PhD,Single,1301.41,29,Electronics,85,13
4232,53,Female,75264,55,PhD,Divorced,4553.44,8,Electronics,44,5
4233,35,Female,22080,92,Master's,Divorced,1162.7,20,Beauty,3,6
4234,32,Female,95176,56,Bachelor's,Married,3926.23,41,Beauty,88,4
4235,68,Male,63664,23,Master's,Divorced,3881.35,31,Groceries,68,6
4236,30,Male,32151,27,PhD,Single,2342.68,42,Clothing,47,9
4237,36,Female,44844,86,High School,Single,277.21,3,Beauty,59,5
4238,66,Female,46352,53,Master's,Single,2979.05,46,Electronics,70,6
4239,23,Female,28304,13,Bachelor's,Single,1502.23,31,Groceries,15,5
4240,65,Male,73064,41,High School,Divorced,3345.48,40,Electronics,87,8
4241,29,Male,74775,95,Master's,Divorced,2578.41,1,Beauty,97,6
4242,68,Female,57869,88,High School,Married,1602.91,9,Beauty,24,13
4243,54,Male,29536,17,Bachelor's,Divorced,2178.56,21,Groceries,66,2
4244,34,Male,35254,79,Bachelor's,Married,2467.54,15,Beauty,60,8
4245,40,Female,31303,40,Bachelor's,Married,1188.92,6,Groceries,94,11
4246,43,Male,100545,62,Bachelor's,Married,2554.03,48,Electronics,59,10
4247,46,Male,109635,16,High School,Married,4816.47,19,Beauty,56,14
4248,50,Male,84433,7,Master's,Divorced,3785.91,47,Electronics,42,11
4249,44,Male,81804,49,High School,Married,4142.41,27,Clothing,27,10
4250,42,Female,20205,61,Bachelor's,Single,156.67,4,Beauty,29,8
4251,27,Male,21909,78,Master's,Married,2905.59,19,Beauty,56,1
4252,64,Male,29172,99,High School,Single,1591.49,12,Groceries,98,1
4253,40,Male,81546,87,PhD,Single,3580.62,28,Groceries,43,2
4254,38,Female,71796,10,PhD,Single,2832.55,5,Furniture,24,13
4255,38,Female,95487,65,PhD,Divorced,3960.93,42,Clothing,8,11
4256,60,Female,64445,75,Master's,Married,896.52,46,Beauty,63,11
4257,30,Female,69191,41,Master's,Divorced,4769.43,38,Furniture,1,7
4258,54,Female,92075,4,High School,Married,2499.68,44,Furniture,96,5
4259,50,Female,56444,37,Bachelor's,Divorced,888.4,41,Electronics,2,4
4260,41,Female,56736,19,PhD,Divorced,3381.4,44,Electronics,49,14
4261,61,Male,84977,43,Bachelor's,Single,4232.0,37,Beauty,68,10
4262,28,Male,95497,38,Master's,Married,4201.77,35,Beauty,75,7
4263,34,Male,46666,87,Bachelor's,Divorced,2388.77,45,Electronics,4,8
4264,21,Male,70159,24,High School,Married,3664.66,42,Groceries,20,1
4265,64,Female,24027,77,PhD,Divorced,3970.37,32,Groceries,52,8
4266,42,Male,60068,96,High School,Divorced,1175.14,46,Groceries,40,7
4267,47,Male,56756,65,Bachelor's,Married,4950.87,47,Beauty,58,9
4268,26,Female,54385,86,Bachelor's,Divorced,1110.56,25,Beauty,12,12
4269,38,Male,110260,49,Bachelor's,Single,736.28,13,Groceries,5,9
4270,37,Female,38502,96,Master's,Single,4021.96,11,Electronics,31,8
4271,36,Female,22368,48,PhD,Married,4482.56,4,Beauty,91,5
4272,36,Male,91258,13,PhD,Divorced,2308.97,43,Groceries,87,10
4273,29,Male,30113,47,PhD,Divorced,2928.28,13,Furniture,30,2
4274,54,Female,47390,21,PhD,Single,441.95,20,Electronics,23,13
4275,59,Male,33473,80,Master's,Single,2236.94,14,Beauty,79,13
4276,34,Female,58247,9,PhD,Single,3420.8,37,Electronics,71,6
4277,54,Male,102377,68,High School,Single,4455.32,26,Furniture,92,2
4278,65,Male,94415,89,High School,Married,1730.65,2,Clothing,98,6
4279,56,Male,90424,80,Master's,Married,2739.57,46,Groceries,15,6
4280,45,Female,119523,74,PhD,Divorced,433.3,30,Furniture,81,9
4281,58,Female,43711,74,PhD,Married,890.94,3,Beauty,28,10
4282,52,Male,52249,95,High School,Divorced,763.58,24,Groceries,28,8
4283,64,Male,84300,25,Master's,Single,3281.46,24,Furniture,38,10
4284,65,Female,56955,73,Master's,Married,3068.26,6,Beauty,3,3
4285,35,Female,100524,28,Master's,Married,1805.44,16,Furniture,28,12
4286,31,Female,34596,78,PhD,Married,2789.3,43,Furniture,87,7
4287,52,Female,70246,5,Master's,Married,3756.1,25,Electronics,68,4
4288,61,Male,48122,74,High School,Married,3224.02,1,Beauty,57,9
4289,58,Female,27866,38,High School,Single,132.88,26,Beauty,58,4
4290,24,Female,80310,28,PhD,Divorced,913.49,13,Electronics,3,12
4291,58,Female,52439,74,Bachelor's,Divorced,3253.36,3,Clothing,30,10
4292,30,Female,65711,33,Master's,Divorced,4680.31,25,Furniture,12,6
4293,35,Male,65363,48,Master's,Divorced,4504.57,9,Beauty,33,13
4294,54,Male,27566,84,PhD,Single,1128.66,37,Beauty,24,5
4295,30,Male,40157,64,Bachelor's,Married,1172.71,7,Clothing,46,10
4296,53,Female,78117,95,Bachelor's,Married,1001.87,9,Electronics,92,1
4297,48,Female,62086,7,Bachelor's,Married,2632.32,43,Clothing,70,6
4298,19,Male,89911,91,Bachelor's,Married,3790.96,43,Groceries,41,6
4299,33,Male,26276,8,Master's,Single,4104.15,30,Electronics,31,2
4300,26,Female,32892,14,PhD,Divorced,4977.35,14,Beauty,16,8
4301,26,Female,119508,8,High School,Divorced,2771.6,33,Beauty,13,7
4302,55,Male,99518,3,High School,Divorced,147.16,2,Groceries,40,9
4303,28,Female,112194,4,High School,Divorced,821.44,40,Electronics,42,11
4304,39,Male,21529,20,Bachelor's,Single,3248.59,3,Beauty,79,1
4305,50,Female,45185,63,Master's,Married,3635.14,23,Groceries,85,14
4306,53,Male,81074,77,High School,Divorced,3458.26,19,Groceries,57,2
4307,62,Female,99905,70,Master's,Single,3671.55,43,Furniture,4,14
4308,40,Female,24573,4,Master's,Divorced,4555.88,37,Furniture,98,9
4309,62,Female,69617,21,PhD,Married,2972.4,26,Furniture,40,1
4310,62,Male,71584,86,High School,Married,3301.49,3,Beauty,60,3
4311,51,Female,44232,43,PhD,Single,4208.49,29,Clothing,71,6
4312,26,Female,45908,51,Master's,Married,2263.76,11,Beauty,31,10
4313,41,Female,60143,83,PhD,Married,2108.32,23,Beauty,72,5
4314,25,Male,78493,87,Bachelor's,Married,1948.48,5,Furniture,65,6
4315,24,Female,31967,17,Master's,Single,2869.55,29,Groceries,74,8
4316,53,Male,71111,4,Bachelor's,Single,326.0,30,Electronics,27,13
4317,35,Female,74333,32,Master's,Married,4671.69,20,Furniture,11,6
4318,20,Male,80470,29,High School,Divorced,1508.8,30,Electronics,31,13
4319,45,Male,74619,95,Bachelor's,Divorced,1808.54,40,Groceries,32,14
4320,23,Female,89130,85,PhD,Divorced,4908.59,47,Clothing,31,9
4321,61,Male,36623,50,PhD,Single,4513.74,14,Furniture,45,1
4322,61,Female,102739,74,Master's,Divorced,4186.15,37,Electronics,44,10
4323,38,Female,31487,41,Master's,Single,4929.49,6,Electronics,93,1
4324,45,Female,63545,37,High School,Married,2652.16,23,Beauty,29,5
4325,57,Female,116073,46,High School,Married,1912.45,33,Furniture,17,10
4326,18,Male,106502,10,Bachelor's,Married,649.27,45,Furniture,89,13
4327,53,Male,117056,92,PhD,Married,3687.39,19,Groceries,26,2
4328,38,Male,72159,84,Master's,Divorced,2025.36,42,Electronics,26,1
4329,60,Male,21613,23,PhD,Married,2899.3,22,Clothing,45,13
4330,52,Male,58408,4,Master's,Married,938.21,23,Furniture,28,11
4331,30,Female,99094,58,PhD,Married,1278.83,33,Electronics,3,5
4332,66,Female,25633,56,Master's,Divorced,2586.37,8,Groceries,75,4
4333,27,Male,93212,49,High School,Divorced,3686.34,14,Furniture,38,11
4334,61,Male,98711,26,Bachelor's,Divorced,1766.47,30,Beauty,65,14
4335,64,Female,95210,43,High School,Married,4762.84,32,Clothing,86,1
4336,27,Male,66451,86,Bachelor's,Single,3887.26,32,Groceries,47,1
4337,63,Male,75053,46,High School,Divorced,1132.35,14,Clothing,78,11
4338,30,Male,117955,28,Bachelor's,Divorced,3418.02,48,Electronics,97,9
4339,54,Male,101954,9,PhD,Single,2910.84,42,Electronics,28,9
4340,55,Female,95327,85,PhD,Divorced,2009.27,10,Groceries,2,7
4341,41,Female,93112,5,PhD,Divorced,1833.01,15,Furniture,24,1
4342,19,Male,55680,20,Master's,Married,3713.97,36,Electronics,49,8
4343,39,Female,21544,41,High School,Single,2015.65,39,Clothing,84,7
4344,34,Male,91433,82,Master's,Divorced,3763.1,1,Clothing,24,14
4345,53,Female,90176,96,Master's,Divorced,1829.88,3,Beauty,65,6
4346,31,Male,25612,63,High School,Married,2839.05,34,Clothing,99,9
4347,27,Female,102824,89,High School,Single,1244.11,42,Groceries,50,7
4348,52,Female,54357,54,Bachelor's,Married,842.44,26,Furniture,56,8
4349,42,Female,116999,44,Master's,Single,2652.91,7,Clothing,1,7
4350,20,Male,80684,40,High School,Married,895.27,39,Electronics,3,3
4351,64,Female,50887,4,PhD,Married,4080.35,36,Clothing,74,2
4352,55,Female,27551,77,High School,Divorced,3940.51,9,Clothing,2,13
4353,34,Male,41815,68,PhD,Single,3892.29,36,Clothing,7,5
4354,29,Male,77403,26,PhD,Divorced,2992.26,25,Beauty,19,7
4355,69,Male,52720,1,High School,Divorced,199.83,42,Beauty,73,8
4356,41,Male,72890,78,PhD,Married,1974.47,24,Beauty,14,12
4357,46,Male,40075,54,PhD,Single,3637.61,23,Clothing,13,9
4358,60,Female,98140,80,Master's,Single,4024.75,45,Clothing,55,3
4359,42,Male,39755,34,High School,Single,896.43,45,Electronics,21,12
4360,53,Male,60504,5,High School,Married,1584.08,22,Electronics,90,9
4361,43,Female,99914,95,PhD,Married,2786.22,39,Clothing,10,1
4362,55,Male,101213,81,Bachelor's,Divorced,4322.17,29,Electronics,82,10
4363,18,Male,63929,89,PhD,Married,329.9,17,Groceries,59,7
4364,37,Female,87543,28,Bachelor's,Single,4788.91,20,Clothing,6,4
4365,45,Female,58748,17,PhD,Married,4479.21,37,Beauty,78,2
4366,33,Male,42463,22,PhD,Single,1189.5,11,Electronics,82,8
4367,64,Male,48612,84,Master's,Single,966.84,21,Groceries,51,12
4368,34,Female,63514,46,PhD,Married,2712.7,25,Clothing,92,2
4369,57,Male,118186,41,Master's,Divorced,4179.06,29,Electronics,88,5
4370,45,Female,80412,81,High School,Single,3070.23,2,Clothing,95,9
4371,29,Female,23806,46,PhD,Married,1787.86,34,Electronics,57,2
4372,44,Female,25826,4,High School,Married,1347.08,20,Electronics,49,10
4373,59,Male,34808,11,PhD,Single,3595.26,13,Furniture,19,6
4374,64,Male,38100,58,Master's,Married,1928.67,26,Beauty,14,3
4375,47,Male,75655,39,PhD,Single,4638.54,24,Furniture,44,1
4376,58,Female,74682,14,Master's,Single,3457.63,32,Furniture,46,6
4377,51,Male,33568,32,Bachelor's,Single,2885.22,7,Clothing,37,7
4378,54,Male,92752,81,High School,Divorced,142.2,46,Clothing,57,14
4379,23,Female,43087,27,High School,Married,4934.62,16,Beauty,82,12
4380,24,Male,103407,46,PhD,Married,1313.27,32,Clothing,30,7
4381,49,Male,20738,86,PhD,Single,2651.02,11,Beauty,90,14
4382,49,Female,33006,2,PhD,Divorced,1528.28,32,Electronics,33,13
4383,42,Female,116948,63,Bachelor's,Single,224.6,31,Groceries,80,10
4384,50,Female,115754,78,High School,Married,1102.43,8,Electronics,57,7
4385,24,Male,29020,45,Bachelor's,Married,4576.43,46,Furniture,66,1
4386,69,Male,93336,38,Bachelor's,Single,1796.2,3,Beauty,67,8
4387,29,Male,77431,3,Master's,Married,779.24,12,Groceries,39,11
4388,33,Female,33412,39,Master's,Divorced,477.45,19,Electronics,61,7
4389,33,Male,71298,70,PhD,Married,2332.71,16,Electronics,87,9
4390,60,Male,64565,87,Master's,Single,951.6,16,Clothing,24,9
4391,53,Male,99463,57,Master's,Married,2439.19,9,Groceries,96,6
4392,30,Female,79877,21,Bachelor's,Divorced,1664.02,35,Groceries,22,12
4393,24,Male,80486,69,Master's,Single,498.92,36,Beauty,19,9
4394,53,Female,88011,61,High School,Divorced,1692.9,10,Electronics,40,2
4395,64,Male,101181,75,Master's,Married,2849.42,49,Beauty,77,14
4396,68,Female,118619,26,High School,Divorced,3960.68,12,Beauty,2,4
4397,26,Female,116822,45,PhD,Divorced,117.4,6,Beauty,37,4
4398,49,Male,42654,15,PhD,Divorced,2109.44,26,Beauty,79,5
4399,28,Male,53318,86,High School,Single,896.88,34,Clothing,24,3
4400,25,Female,22472,68,Bachelor's,Married,2865.33,15,Groceries,94,13
4401,50,Female,28072,45,Bachelor's,Married,559.96,42,Clothing,52,13
4402,40,Male,76192,25,Master's,Single,1959.27,5,Furniture,23,8
4403,42,Female,49058,79,Master's,Single,3267.44,34,Groceries,71,9
4404,25,Female,29156,34,High School,Divorced,2464.68,11,Furniture,59,2
4405,62,Female,24227,5,Master's,Single,1060.64,16,Groceries,21,7
4406,39,Male,84747,3,High School,Single,2202.22,40,Clothing,31,2
4407,21,Female,26304,83,Bachelor's,Single,396.47,3,Electronics,97,8
4408,57,Male,65472,55,High School,Single,3479.36,38,Beauty,8,4
4409,20,Male,61516,61,Master's,Single,3951.61,8,Clothing,72,14
4410,46,Male,105395,5,PhD,Divorced,125.85,45,Electronics,32,6
4411,58,Female,59076,83,High School,Single,3718.96,9,Groceries,1,7
4412,46,Female,108915,72,Bachelor's,Divorced,1733.29,20,Beauty,30,6
4413,51,Female,75521,85,High School,Single,815.48,30,Electronics,25,8
4414,51,Male,51892,72,Master's,Married,2036.03,37,Groceries,67,3
4415,45,Male,115545,68,Bachelor's,Married,2143.25,30,Clothing,95,1
4416,30,Male,70482,20,Bachelor's,Divorced,2250.22,35,Electronics,49,1
4417,32,Male,26879,36,Master's,Married,2263.09,3,Groceries,64,10
4418,40,Male,95171,70,Master's,Single,3015.92,48,Beauty,98,5
4419,61,Male,73425,56,Master's,Married,415.1,12,Clothing,39,10
4420,43,Male,46954,83,Master's,Married,1429.16,25,Groceries,15,1
4421,21,Male,96463,6,High School,Divorced,4663.39,17,Electronics,24,2
4422,43,Female,31804,55,Bachelor's,Married,281.17,18,Furniture,68,13
4423,57,Female,23369,88,High School,Married,3835.94,20,Clothing,97,9
4424,26,Female,40065,61,High School,Divorced,1550.5,45,Furniture,3,3
4425,22,Female,105178,5,Master's,Divorced,2815.66,37,Electronics,42,1
4426,49,Male,37334,29,Master's,Divorced,142.54,7,Groceries,40,7
4427,37,Female,72087,68,High School,Married,1301.83,30,Furniture,39,11
4428,67,Male,48489,90,High School,Single,4049.72,48,Clothing,67,5
4429,28,Female,30690,58,Master's,Divorced,4190.61,5,Clothing,48,6
4430,32,Male,83381,58,PhD,Single,2413.14,39,Clothing,70,4
4431,49,Female,98443,52,PhD,Single,4526.69,46,Clothing,52,5
4432,45,Female,107123,19,Bachelor's,Divorced,1205.36,14,Furniture,16,9
4433,39,Female,115489,18,High School,Single,441.45,14,Clothing,5,8
4434,58,Male,99495,70,Bachelor's,Divorced,4760.58,42,Clothing,67,7
4435,34,Female,95889,31,Bachelor's,Single,2944.14,3,Beauty,55,4
4436,43,Female,117064,1,Bachelor's,Divorced,2636.29,9,Groceries,52,7
4437,61,Female,71839,6,PhD,Divorced,1654.38,46,Electronics,42,2
4438,24,Female,100984,37,High School,Divorced,1497.44,49,Groceries,40,12
4439,59,Female,104618,2,Bachelor's,Divorced,799.1,2,Groceries,44,4
4440,43,Male,64567,58,Master's,Divorced,3140.56,23,Groceries,54,7
4441,42,Male,86457,37,High School,Married,327.66,2,Clothing,94,10
4442,27,Female,41026,48,PhD,Married,3521.5,41,Beauty,7,13
4443,62,Male,24071,87,Bachelor's,Single,4015.7,29,Electronics,46,2
4444,36,Female,95662,44,High School,Married,2029.16,29,Beauty,52,8
4445,28,Female,61577,44,PhD,Married,4228.73,24,Furniture,48,8
4446,30,Female,39213,27,PhD,Divorced,2824.41,46,Clothing,67,13
4447,25,Female,119275,91,Master's,Married,2928.68,26,Beauty,79,12
4448,57,Male,111751,37,High School,Married,383.75,47,Clothing,21,11
4449,21,Female,93901,88,Master's,Married,3287.54,37,Clothing,3,3
4450,64,Female,80917,91,High School,Divorced,1439.08,13,Furniture,5,12
4451,48,Male,91224,95,High School,Divorced,2232.09,47,Groceries,62,4
4452,45,Female,75847,30,High School,Single,912.49,24,Clothing,2,13
4453,28,Female,36857,88,Master's,Single,846.43,41,Furniture,78,1
4454,60,Male,50892,65,High School,Divorced,1699.92,20,Electronics,29,13
4455,18,Male,100495,96,Bachelor's,Married,2922.72,36,Furniture,39,7
4456,66,Female,22326,15,High School,Married,3285.42,21,Clothing,96,7
4457,64,Female,118519,24,High School,Single,2916.68,9,Beauty,7,5
4458,69,Female,90141,11,High School,Single,559.64,15,Beauty,87,7
4459,55,Male,57458,50,Master's,Married,2988.21,42,Electronics,57,3
4460,41,Female,26247,30,Bachelor's,Divorced,4787.64,11,Furniture,35,8
4461,64,Female,23122,18,Bachelor's,Married,4478.13,1,Furniture,76,8
4462,48,Female,61728,33,High School,Divorced,2395.34,41,Beauty,71,5
4463,58,Female,111212,3,Bachelor's,Married,3974.76,37,Furniture,71,10
4464,63,Male,114636,66,Bachelor's,Married,2357.85,35,Furniture,5,10
4465,67,Male,68131,11,High School,Divorced,1040.88,23,Clothing,15,8
4466,43,Female,21112,85,Bachelor's,Married,3954.53,41,Clothing,29,3
4467,66,Male,75945,23,PhD,Single,1514.82,24,Beauty,89,1
4468,67,Female,57625,56,Master's,Married,750.54,38,Electronics,87,10
4469,22,Male,34698,65,Bachelor's,Single,1524.04,34,Groceries,52,10
4470,37,Male,87613,52,High School,Divorced,1833.58,5,Groceries,71,10
4471,69,Male,109997,7,High School,Single,1260.82,17,Groceries,20,6
4472,58,Female,38143,91,Bachelor's,Divorced,4532.55,31,Clothing,29,8
4473,28,Female,74429,81,High School,Married,1654.06,16,Groceries,60,4
4474,50,Male,94244,35,Master's,Married,3940.46,22,Furniture,76,13
4475,67,Female,26636,16,Bachelor's,Single,4970.91,42,Beauty,23,5
4476,55,Male,75566,51,Master's,Divorced,2196.82,11,Groceries,70,4
4477,44,Female,32335,53,PhD,Married,2302.3,15,Groceries,78,14
4478,51,Male,25472,67,PhD,Married,1039.61,45,Groceries,92,12
4479,32,Male,104248,76,Bachelor's,Single,3817.41,18,Beauty,6,8
4480,49,Female,99347,52,Bachelor's,Single,1946.04,16,Furniture,41,10
4481,38,Female,61234,86,High School,Married,3651.36,6,Clothing,27,7
4482,63,Male,111194,84,High School,Single,411.38,47,Groceries,25,12
4483,22,Female,63188,97,High School,Single,3216.36,7,Furniture,11,3
4484,23,Male,24566,71,High School,Married,1130.59,17,Clothing,79,14
4485,55,Male,118982,55,Bachelor's,Divorced,2036.48,22,Electronics,65,6
4486,39,Female,119198,37,Master's,Married,2673.67,26,Electronics,27,9
